"run_id","field_id","collection_date","notes","analyte_name","concentration","site_code"
"45","MCN.LATR1",2014-09-25,NA,"NItrate/Nitrite",7.2,"MCN"
"45","MCN.LATR2",2014-09-25,NA,"Ammonia",22.2,"MCN"
"45","MCN.LATR2",2014-09-25,NA,"NItrate/Nitrite",8.91,"MCN"
"45","MCS.IP1",2014-09-25,NA,"Ammonia",-0.352,"MCS"
"45","MCS.IP1",2014-09-25,NA,"NItrate/Nitrite",0.0906,"MCS"
"45","MCS.IP2",2014-09-25,NA,"Ammonia",13.4,"MCS"
"45","MCS.IP2",2014-09-25,NA,"NItrate/Nitrite",7.84,"MCS"
"45","MCS.LATR1",2014-09-25,NA,"Ammonia",16.1,"MCS"
"45","MCS.LATR1",2014-09-25,NA,"NItrate/Nitrite",9.48,"MCS"
"45","MCS.LATR2",2014-09-25,NA,"Ammonia",19.6,"MCS"
"45","MCS.LATR2",2014-09-25,NA,"NItrate/Nitrite",5.4,"MCS"
"45","SME.LATR2",2014-09-25,NA,"Ammonia",40.7,"SME"
"45","SMW.LATR1",2014-09-25,NA,"Ammonia",21.2,"SMW"
"45","SMW.LATR1",2014-09-25,NA,"NItrate/Nitrite",8.27,"SMW"
"45","SNE.LATR1",2014-09-25,NA,"Ammonia",99.5,"SNE"
"45","SRR.IP1",2014-09-25,NA,"Ammonia",16.7,"SRR"
"45","SRR.IP1",2014-09-25,NA,"NItrate/Nitrite",6.73,"SRR"
"45","SRR.IP2",2014-09-25,NA,"Ammonia",14.4,"SRR"
"45","SRR.IP2",2014-09-25,NA,"NItrate/Nitrite",8.54,"SRR"
"45","SRR.LATR1",2014-09-25,NA,"Ammonia",11.3,"SRR"
"45","SRR.LATR1",2014-09-25,NA,"NItrate/Nitrite",5.42,"SRR"
"45","SRR.LATR2",2014-09-25,NA,"Ammonia",15.4,"SRR"
"45","SRR.LATR2",2014-09-25,NA,"NItrate/Nitrite",7.94,"SRR"
"45","UMP.IP1",2014-09-25,NA,"Ammonia",8.32,"UMP"
"45","UMP.IP1",2014-09-25,NA,"NItrate/Nitrite",5.86,"UMP"
"45","UMP.IP2",2014-09-25,NA,"Ammonia",12.3,"UMP"
"45","UMP.IP2",2014-09-25,NA,"NItrate/Nitrite",6.73,"UMP"
"45","UMP.LATR2",2014-09-25,NA,"Ammonia",11.2,"UMP"
"45","UMP.LATR2",2014-09-25,NA,"NItrate/Nitrite",6.8,"UMP"
"46","SME.IP1",2014-12-13,NA,"Ammonia",6.32,"SME"
"46","SME.IP1",2014-12-13,NA,"NItrate/Nitrite",3.96,"SME"
"46","SME.IP2",2014-12-13,NA,"Ammonia",5.66,"SME"
"46","SME.IP2",2014-12-13,NA,"NItrate/Nitrite",3.94,"SME"
"46","SME.LATR2",2014-12-13,NA,"Ammonia",9.68,"SME"
"46","SME.LATR2",2014-12-13,NA,"NItrate/Nitrite",4.05,"SME"
"46","SMW.IP1",2014-12-13,NA,"Ammonia",4.04,"SMW"
"46","SMW.IP1",2014-12-13,NA,"NItrate/Nitrite",3.62,"SMW"
"46","SMW.IP2",2014-12-13,NA,"Ammonia",4.87,"SMW"
"46","SMW.IP2",2014-12-13,NA,"NItrate/Nitrite",3.31,"SMW"
"46","SMW.LATR1",2014-12-13,NA,"Ammonia",7.83,"SMW"
"46","SMW.LATR1",2014-12-13,NA,"NItrate/Nitrite",4.35,"SMW"
"46","SMW.LATR2",2014-12-13,NA,"Ammonia",9.52,"SMW"
"46","SMW.LATR2",2014-12-13,NA,"NItrate/Nitrite",5.34,"SMW"
"46","DBG.IP CNTL1",2014-12-14,NA,"Ammonia",0.334,"DBG"
"46","DBG.IP CNTL1",2014-12-14,NA,"NItrate/Nitrite",0.34,"DBG"
"46","DBG.IP CNTL3",2014-12-14,NA,"Ammonia",1.13,"DBG"
"46","DBG.IP CNTL3",2014-12-14,NA,"NItrate/Nitrite",0.253,"DBG"
"46","EME.LATR1",2014-12-14,NA,"Ammonia",7.66,"EME"
"46","EME.LATR1",2014-12-14,NA,"NItrate/Nitrite",3.88,"EME"
"46","EMW.IP1",2014-12-14,NA,"Ammonia",3.1,"EMW"
"46","EMW.IP1",2014-12-14,NA,"NItrate/Nitrite",3.21,"EMW"
"46","EMW.IP2",2014-12-14,NA,"Ammonia",2.95,"EMW"
"46","EMW.IP2",2014-12-14,NA,"NItrate/Nitrite",2.32,"EMW"
"46","EMW.LATR2",2014-12-14,NA,"Ammonia",4.37,"EMW"
"46","EMW.LATR2",2014-12-14,NA,"NItrate/Nitrite",1.38,"EMW"
"46","PWP.LATR1",2014-12-14,NA,"Ammonia",6.04,"PWP"
"46","PWP.LATR1",2014-12-14,NA,"NItrate/Nitrite",4.71,"PWP"
"46","SME.LATR1",2014-12-14,NA,"Ammonia",8.47,"SME"
"46","SME.LATR1",2014-12-14,NA,"NItrate/Nitrite",4.56,"SME"
"46","WTM.IP2",2014-12-14,NA,"Ammonia",2.45,"WTM"
"46","WTM.IP2",2014-12-14,NA,"NItrate/Nitrite",2.4,"WTM"
"46","WTM.LATR CNTL1",2014-12-14,NA,"Ammonia",-0.315,"WTM"
"46","WTM.LATR CNTL1",2014-12-14,NA,"NItrate/Nitrite",0.0843,"WTM"
"46","WTM.LATR2",2014-12-14,NA,"Ammonia",5.58,"WTM"
"46","WTM.LATR2",2014-12-14,NA,"NItrate/Nitrite",4.33,"WTM"
"46","MCN.IP1",2014-12-15,NA,"Ammonia",3.65,"MCN"
"46","MCN.IP1",2014-12-15,NA,"NItrate/Nitrite",2.43,"MCN"
"46","MCN.IP2",2014-12-15,NA,"Ammonia",3.26,"MCN"
"46","MCN.IP2",2014-12-15,NA,"NItrate/Nitrite",2.4,"MCN"
"46","MCN.LATR1",2014-12-15,NA,"Ammonia",11,"MCN"
"46","MCN.LATR1",2014-12-15,NA,"NItrate/Nitrite",6.98,"MCN"
"46","MCS.IP1",2014-12-15,NA,"Ammonia",20.2,"MCS"
"46","MCS.IP2",2014-12-15,NA,"Ammonia",2.46,"MCS"
"46","MCS.IP2",2014-12-15,NA,"NItrate/Nitrite",1.86,"MCS"
"46","MCS.LATR1",2014-12-15,NA,"Ammonia",7.78,"MCS"
"46","MCS.LATR1",2014-12-15,NA,"NItrate/Nitrite",3.66,"MCS"
"46","DBG.IP1",2014-12-16,NA,"Ammonia",4.15,"DBG"
"46","DBG.IP2",2014-12-16,NA,"Ammonia",4.4,"DBG"
"46","DBG.IP2",2014-12-16,NA,"NItrate/Nitrite",2.47,"DBG"
"46","DBG.LATR CNTL2",2014-12-16,NA,"Ammonia",-0.463,"DBG"
"46","DBG.LATR CNTL2",2014-12-16,NA,"NItrate/Nitrite",0.166,"DBG"
"46","DBG.LATR CNTL3",2014-12-16,NA,"Ammonia",-0.107,"DBG"
"46","DBG.LATR CNTL3",2014-12-16,NA,"NItrate/Nitrite",0.146,"DBG"
"46","DBG.LATR1",2014-12-16,NA,"Ammonia",7.85,"DBG"
"46","DBG.LATR1",2014-12-16,NA,"NItrate/Nitrite",4.23,"DBG"
"46","DBG.LATR2",2014-12-16,NA,"Ammonia",3.42,"DBG"
"46","DBG.LATR2",2014-12-16,NA,"NItrate/Nitrite",2.25,"DBG"
"46","LDP.IP CNTL1",2014-12-17,NA,"Ammonia",0.367,"LDP"
"46","LDP.IP CNTL1",2014-12-17,NA,"NItrate/Nitrite",0.281,"LDP"
"46","LDP.IP CNTL2",2014-12-17,NA,"Ammonia",-0.239,"LDP"
"46","LDP.IP CNTL2",2014-12-17,NA,"NItrate/Nitrite",0.15,"LDP"
"46","LDP.IP CNTL3",2014-12-17,NA,"Ammonia",-0.474,"LDP"
"46","LDP.IP CNTL3",2014-12-17,NA,"NItrate/Nitrite",0.124,"LDP"
"46","LDP.IP1",2014-12-17,NA,"Ammonia",4.88,"LDP"
"46","LDP.IP1",2014-12-17,NA,"NItrate/Nitrite",2.54,"LDP"
"46","LDP.IP2",2014-12-17,NA,"Ammonia",4.49,"LDP"
"46","LDP.IP2",2014-12-17,NA,"NItrate/Nitrite",2.58,"LDP"
"46","LDP.LATR CNTL1",2014-12-17,NA,"Ammonia",0.16,"LDP"
"46","LDP.LATR CNTL1",2014-12-17,NA,"NItrate/Nitrite",0.278,"LDP"
"46","LDP.LATR CNTL2",2014-12-17,NA,"Ammonia",-0.0744,"LDP"
"46","LDP.LATR CNTL2",2014-12-17,NA,"NItrate/Nitrite",0.155,"LDP"
"46","LDP.LATR CNTL3",2014-12-17,NA,"Ammonia",0.35,"LDP"
"46","LDP.LATR CNTL3",2014-12-17,NA,"NItrate/Nitrite",0.138,"LDP"
"46","LDP.LATR1",2014-12-17,NA,"Ammonia",6.89,"LDP"
"46","LDP.LATR1",2014-12-17,NA,"NItrate/Nitrite",2.91,"LDP"
"46","LDP.LATR2",2014-12-17,NA,"Ammonia",8.05,"LDP"
"46","LDP.LATR2",2014-12-17,NA,"NItrate/Nitrite",5.69,"LDP"
"46","MCS.LATR2",2014-12-17,NA,"Ammonia",4.43,"MCS"
"46","MCS.LATR2",2014-12-17,NA,"NItrate/Nitrite",4.12,"MCS"
"46","SRR.IP1",2014-12-17,NA,"Ammonia",3.2,"SRR"
"46","SRR.IP1",2014-12-17,NA,"NItrate/Nitrite",2.26,"SRR"
"46","SRR.LATR1",2014-12-17,NA,"Ammonia",5.58,"SRR"
"46","SRR.LATR1",2014-12-17,NA,"NItrate/Nitrite",2.76,"SRR"
"46","UMP.IP1",2014-12-17,NA,"Ammonia",3.77,"UMP"
"46","UMP.IP1",2014-12-17,NA,"NItrate/Nitrite",2.13,"UMP"
"46","UMP.IP2",2014-12-17,NA,"Ammonia",4.45,"UMP"
"46","UMP.IP2",2014-12-17,NA,"NItrate/Nitrite",2.74,"UMP"
"46","UMP.LATR1",2014-12-17,NA,"Ammonia",9.68,"UMP"
"46","UMP.LATR1",2014-12-17,NA,"NItrate/Nitrite",5.81,"UMP"
"46","UMP.LATR2",2014-12-17,NA,"Ammonia",2,"UMP"
"46","UMP.LATR2",2014-12-17,NA,"NItrate/Nitrite",0.853,"UMP"
"46","DBG.IP CNTL2",2014-12-18,NA,"Ammonia",1.73,"DBG"
"46","DBG.IP CNTL2",2014-12-18,NA,"NItrate/Nitrite",0.277,"DBG"
"46","DBG.IP1",2014-12-18,NA,"NItrate/Nitrite",1.77,"DBG"
"46","DBG.LATR CNTL1",2014-12-18,NA,"Ammonia",0.0548,"DBG"
"46","DBG.LATR CNTL1",2014-12-18,NA,"NItrate/Nitrite",0.0777,"DBG"
"46","EME.IP1",2014-12-18,NA,"Ammonia",8.58,"EME"
"46","EME.IP1",2014-12-18,NA,"NItrate/Nitrite",3.8,"EME"
"46","EME.IP2",2014-12-18,NA,"Ammonia",5.91,"EME"
"46","EME.IP2",2014-12-18,NA,"NItrate/Nitrite",3.41,"EME"
"46","EME.LATR2",2014-12-18,NA,"Ammonia",8.25,"EME"
"46","EME.LATR2",2014-12-18,NA,"NItrate/Nitrite",3.99,"EME"
"46","EMW.LATR1",2014-12-18,NA,"Ammonia",8.76,"EMW"
"46","EMW.LATR1",2014-12-18,NA,"NItrate/Nitrite",4.73,"EMW"
"46","PWP.IP1",2014-12-18,NA,"Ammonia",3.13,"PWP"
"46","PWP.IP1",2014-12-18,NA,"NItrate/Nitrite",2.44,"PWP"
"46","PWP.IP2",2014-12-18,NA,"Ammonia",4.49,"PWP"
"46","PWP.IP2",2014-12-18,NA,"NItrate/Nitrite",3.09,"PWP"
"46","PWP.LATR2",2014-12-18,NA,"Ammonia",6.44,"PWP"
"46","PWP.LATR2",2014-12-18,NA,"NItrate/Nitrite",4.41,"PWP"
"46","SNE.IP1",2014-12-18,NA,"Ammonia",1.4,"SNE"
"46","SNE.IP1",2014-12-18,NA,"NItrate/Nitrite",1.72,"SNE"
"46","SNE.IP2",2014-12-18,NA,"Ammonia",2.68,"SNE"
"46","SNE.IP2",2014-12-18,NA,"NItrate/Nitrite",2.27,"SNE"
"46","SNE.LATR1",2014-12-18,NA,"Ammonia",15.8,"SNE"
"46","SNE.LATR1",2014-12-18,NA,"NItrate/Nitrite",2.08,"SNE"
"46","SNE.LATR2",2014-12-18,NA,"Ammonia",7.45,"SNE"
"46","SNE.LATR2",2014-12-18,NA,"NItrate/Nitrite",5.28,"SNE"
"46","SNW.IP1",2014-12-18,NA,"NItrate/Nitrite",2.79,"SNW"
"46","SNW.LATR1",2014-12-18,NA,"Ammonia",7.17,"SNW"
"46","SNW.LATR1",2014-12-18,NA,"NItrate/Nitrite",4.64,"SNW"
"46","SNW.LATR2",2014-12-18,NA,"Ammonia",5.27,"SNW"
"46","SNW.LATR2",2014-12-18,NA,"NItrate/Nitrite",2.08,"SNW"
"46","WTM.IP CNTL1",2014-12-18,NA,"Ammonia",0.44,"WTM"
"46","WTM.IP CNTL1",2014-12-18,NA,"NItrate/Nitrite",0.572,"WTM"
"46","WTM.IP CNTL2",2014-12-18,NA,"Ammonia",0.0165,"WTM"
"46","WTM.IP CNTL2",2014-12-18,NA,"NItrate/Nitrite",0.161,"WTM"
"46","WTM.IP CNTL3",2014-12-18,NA,"Ammonia",0.132,"WTM"
"46","WTM.IP CNTL3",2014-12-18,NA,"NItrate/Nitrite",0.122,"WTM"
"46","WTM.IP1",2014-12-18,NA,"Ammonia",1.64,"WTM"
"46","WTM.IP1",2014-12-18,NA,"NItrate/Nitrite",2.02,"WTM"
"46","WTM.LATR CNTL2",2014-12-18,NA,"Ammonia",-0.102,"WTM"
"46","WTM.LATR CNTL2",2014-12-18,NA,"NItrate/Nitrite",0.124,"WTM"
"46","WTM.LATR CNTL3",2014-12-18,NA,"Ammonia",-0.147,"WTM"
"46","WTM.LATR CNTL3",2014-12-18,NA,"NItrate/Nitrite",0.144,"WTM"
"46","WTM.LATR1",2014-12-18,NA,"Ammonia",14.8,"WTM"
"46","WTM.LATR1",2014-12-18,NA,"NItrate/Nitrite",5.02,"WTM"
"25","LDP.IP1",2015-03-16,NA,"Ammonia",5.24,"LDP"
"25","LDP.IP1",2015-03-16,NA,"NItrate/Nitrite",2.43,"LDP"
"25","LDP.IP2",2015-03-16,NA,"Ammonia",5.18,"LDP"
"25","LDP.IP2",2015-03-16,NA,"NItrate/Nitrite",2.27,"LDP"
"25","LDP.LATR CNTL1",2015-03-16,NA,"Ammonia",0.259,"LDP"
"25","LDP.LATR CNTL1",2015-03-16,NA,"NItrate/Nitrite",0.0655,"LDP"
"25","LDP.LATR CNTL2",2015-03-16,NA,"Ammonia",0.98,"LDP"
"25","LDP.LATR CNTL2",2015-03-16,NA,"NItrate/Nitrite",0.1,"LDP"
"25","LDP.LATR CNTL3",2015-03-16,NA,"Ammonia",0.447,"LDP"
"25","LDP.LATR CNTL3",2015-03-16,NA,"NItrate/Nitrite",0.066,"LDP"
"25","LDP.LATR1",2015-03-16,NA,"Ammonia",4.66,"LDP"
"25","LDP.LATR1",2015-03-16,NA,"NItrate/Nitrite",2.28,"LDP"
"25","LDP.LATR2",2015-03-16,NA,"Ammonia",5.6,"LDP"
"25","LDP.LATR2",2015-03-16,NA,"NItrate/Nitrite",2.15,"LDP"
"25","MCN.IP1",2015-03-16,NA,"Ammonia",3.45,"MCN"
"25","MCN.IP1",2015-03-16,NA,"NItrate/Nitrite",1.69,"MCN"
"25","MCN.IP2",2015-03-16,NA,"Ammonia",3.62,"MCN"
"25","MCN.IP2",2015-03-16,NA,"NItrate/Nitrite",1.8,"MCN"
"25","MCN.LATR1",2015-03-16,NA,"Ammonia",6.66,"MCN"
"25","MCN.LATR1",2015-03-16,NA,"NItrate/Nitrite",2.36,"MCN"
"25","MCN.LATR2",2015-03-16,NA,"Ammonia",4.96,"MCN"
"25","MCN.LATR2",2015-03-16,NA,"NItrate/Nitrite",1.98,"MCN"
"25","MCS.IP1",2015-03-16,NA,"Ammonia",4.21,"MCS"
"25","MCS.IP1",2015-03-16,NA,"NItrate/Nitrite",1.86,"MCS"
"25","MCS.IP2",2015-03-16,NA,"Ammonia",4.8,"MCS"
"25","MCS.IP2",2015-03-16,NA,"NItrate/Nitrite",1.95,"MCS"
"25","MCS.LATR1",2015-03-16,NA,"Ammonia",3.54,"MCS"
"25","MCS.LATR1",2015-03-16,NA,"NItrate/Nitrite",1.63,"MCS"
"25","SRR.IP1",2015-03-16,NA,"Ammonia",4,"SRR"
"25","SRR.IP1",2015-03-16,NA,"NItrate/Nitrite",2.04,"SRR"
"25","SRR.IP2",2015-03-16,NA,"Ammonia",4.12,"SRR"
"25","SRR.IP2",2015-03-16,NA,"NItrate/Nitrite",1.67,"SRR"
"25","SRR.LATR1",2015-03-16,NA,"Ammonia",3.95,"SRR"
"25","SRR.LATR1",2015-03-16,NA,"NItrate/Nitrite",1.76,"SRR"
"25","SRR.LATR2",2015-03-16,NA,"Ammonia",5.92,"SRR"
"25","SRR.LATR2",2015-03-16,NA,"NItrate/Nitrite",1.7,"SRR"
"25","UMP.IP1",2015-03-16,NA,"Ammonia",3.89,"UMP"
"25","UMP.IP1",2015-03-16,NA,"NItrate/Nitrite",1.81,"UMP"
"25","UMP.IP2",2015-03-16,NA,"Ammonia",3.81,"UMP"
"25","UMP.IP2",2015-03-16,NA,"NItrate/Nitrite",1.53,"UMP"
"25","UMP.LATR1",2015-03-16,NA,"Ammonia",7.55,"UMP"
"25","UMP.LATR1",2015-03-16,NA,"NItrate/Nitrite",3.01,"UMP"
"25","UMP.LATR2",2015-03-16,NA,"Ammonia",4.52,"UMP"
"25","UMP.LATR2",2015-03-16,NA,"NItrate/Nitrite",1.79,"UMP"
"25","DBG.IP CNTL1",2015-03-17,NA,"Ammonia",0.475,"DBG"
"25","DBG.IP CNTL1",2015-03-17,NA,"NItrate/Nitrite",0.13,"DBG"
"25","DBG.IP CNTL2",2015-03-17,NA,"Ammonia",3.88,"DBG"
"25","DBG.IP CNTL2",2015-03-17,NA,"NItrate/Nitrite",0.514,"DBG"
"25","DBG.IP CNTL3",2015-03-17,NA,"Ammonia",0.347,"DBG"
"25","DBG.IP CNTL3",2015-03-17,NA,"NItrate/Nitrite",0.0678,"DBG"
"25","DBG.IP1",2015-03-17,NA,"Ammonia",6.83,"DBG"
"25","DBG.IP1",2015-03-17,NA,"NItrate/Nitrite",2.11,"DBG"
"25","DBG.IP2",2015-03-17,NA,"Ammonia",5.22,"DBG"
"25","DBG.IP2",2015-03-17,NA,"NItrate/Nitrite",2.57,"DBG"
"25","DBG.LATR CNTL1",2015-03-17,NA,"Ammonia",0.512,"DBG"
"25","DBG.LATR CNTL1",2015-03-17,NA,"NItrate/Nitrite",0.0959,"DBG"
"25","DBG.LATR CNTL2",2015-03-17,NA,"Ammonia",0.267,"DBG"
"25","DBG.LATR CNTL2",2015-03-17,NA,"NItrate/Nitrite",0.065,"DBG"
"25","DBG.LATR CNTL3",2015-03-17,NA,"Ammonia",0.243,"DBG"
"25","DBG.LATR CNTL3",2015-03-17,NA,"NItrate/Nitrite",0.0758,"DBG"
"25","DBG.LATR1",2015-03-17,NA,"Ammonia",8.71,"DBG"
"25","DBG.LATR1",2015-03-17,NA,"NItrate/Nitrite",3.68,"DBG"
"25","DBG.LATR2",2015-03-17,NA,"Ammonia",7.01,"DBG"
"25","DBG.LATR2",2015-03-17,NA,"NItrate/Nitrite",2.55,"DBG"
"25","PWP.IP1",2015-03-17,NA,"Ammonia",3.83,"PWP"
"25","PWP.IP1",2015-03-17,NA,"NItrate/Nitrite",2.13,"PWP"
"25","PWP.IP2",2015-03-17,NA,"Ammonia",3.43,"PWP"
"25","PWP.IP2",2015-03-17,NA,"NItrate/Nitrite",1.96,"PWP"
"25","PWP.LATR1",2015-03-17,NA,"Ammonia",6.19,"PWP"
"25","PWP.LATR1",2015-03-17,NA,"NItrate/Nitrite",2.98,"PWP"
"25","PWP.LATR2",2015-03-17,NA,"Ammonia",8.04,"PWP"
"25","PWP.LATR2",2015-03-17,NA,"NItrate/Nitrite",3.56,"PWP"
"25","SME.IP1",2015-03-17,"bird shit on screen","Ammonia",6.49,"SME"
"25","SME.IP1",2015-03-17,"bird shit on screen","NItrate/Nitrite",2.16,"SME"
"25","SME.IP2",2015-03-17,"bird shit on screen","Ammonia",12.6,"SME"
"25","SME.IP2",2015-03-17,"bird shit on screen","NItrate/Nitrite",3.11,"SME"
"25","SME.LATR1",2015-03-17,"little flying insects in pvc(in ground)","Ammonia",6.99,"SME"
"25","SME.LATR1",2015-03-17,"little flying insects in pvc(in ground)","NItrate/Nitrite",2.87,"SME"
"25","SME.LATR2",2015-03-17,"little flying insects in pvc(in ground)","Ammonia",8.6,"SME"
"25","SME.LATR2",2015-03-17,"little flying insects in pvc(in ground)","NItrate/Nitrite",3.29,"SME"
"25","SMW.IP1",2015-03-17,NA,"Ammonia",6.07,"SMW"
"25","SMW.IP1",2015-03-17,NA,"NItrate/Nitrite",2.3,"SMW"
"25","SMW.IP2",2015-03-17,NA,"Ammonia",2.67,"SMW"
"25","SMW.IP2",2015-03-17,NA,"NItrate/Nitrite",1.41,"SMW"
"25","SMW.LATR1",2015-03-17,NA,"Ammonia",3.12,"SMW"
"25","SMW.LATR1",2015-03-17,NA,"NItrate/Nitrite",1.89,"SMW"
"25","SMW.LATR2",2015-03-17,"covered in insect like SME","Ammonia",7.41,"SMW"
"25","SMW.LATR2",2015-03-17,"covered in insect like SME","NItrate/Nitrite",2.26,"SMW"
"25","SNE.IP1",2015-03-18,NA,"Ammonia",2.94,"SNE"
"25","SNE.IP1",2015-03-18,NA,"NItrate/Nitrite",1.1,"SNE"
"25","SNE.IP2",2015-03-18,NA,"Ammonia",3.5,"SNE"
"25","SNE.IP2",2015-03-18,NA,"NItrate/Nitrite",2.24,"SNE"
"25","SNE.LATR2",2015-03-18,NA,"Ammonia",20.6,"SNE"
"25","SNE.LATR2",2015-03-18,NA,"NItrate/Nitrite",4.88,"SNE"
"25","SNW.IP1",2015-03-18,NA,"Ammonia",4.51,"SNW"
"25","SNW.IP1",2015-03-18,NA,"NItrate/Nitrite",1.7,"SNW"
"25","SNW.IP2",2015-03-18,NA,"Ammonia",3.07,"SNW"
"25","SNW.IP2",2015-03-18,NA,"NItrate/Nitrite",1.73,"SNW"
"25","SNW.LATR1",2015-03-18,NA,"Ammonia",17.7,"SNW"
"25","SNW.LATR1",2015-03-18,NA,"NItrate/Nitrite",3.96,"SNW"
"25","SNW.LATR2",2015-03-18,NA,"Ammonia",4.86,"SNW"
"25","SNW.LATR2",2015-03-18,NA,"NItrate/Nitrite",2.35,"SNW"
"25","KCl_blank",2015-03-19,NA,"Ammonia",0.0233,NA
"25","KCl_blank",2015-03-19,NA,"Ammonia",0.0406,NA
"25","KCl_blank",2015-03-19,NA,"Ammonia",0.0407,NA
"25","KCl_blank",2015-03-19,NA,"NItrate/Nitrite",-0.0299,NA
"25","KCl_blank",2015-03-19,NA,"NItrate/Nitrite",0.0403,NA
"25","KCl_blank",2015-03-19,NA,"NItrate/Nitrite",-0.0366,NA
"25","EME.IP1",2015-03-19,NA,"Ammonia",4.37,"EME"
"25","EME.IP1",2015-03-19,NA,"NItrate/Nitrite",2.05,"EME"
"25","EME.IP2",2015-03-19,NA,"Ammonia",4.95,"EME"
"25","EME.IP2",2015-03-19,NA,"NItrate/Nitrite",2.28,"EME"
"25","EME.LATR1",2015-03-19,NA,"Ammonia",4.67,"EME"
"25","EME.LATR1",2015-03-19,NA,"NItrate/Nitrite",1.74,"EME"
"25","EME.LATR2",2015-03-19,NA,"Ammonia",5.85,"EME"
"25","EME.LATR2",2015-03-19,NA,"NItrate/Nitrite",1.84,"EME"
"25","EMW.IP1",2015-03-19,NA,"Ammonia",3.09,"EMW"
"25","EMW.IP1",2015-03-19,NA,"NItrate/Nitrite",1.74,"EMW"
"25","EMW.IP2",2015-03-19,NA,"Ammonia",2.61,"EMW"
"25","EMW.IP2",2015-03-19,NA,"NItrate/Nitrite",0.999,"EMW"
"25","EMW.LATR1",2015-03-19,"funnel screen missing","Ammonia",5.64,"EMW"
"25","EMW.LATR1",2015-03-19,"funnel screen missing","NItrate/Nitrite",1.66,"EMW"
"25","EMW.LATR2",2015-03-19,NA,"Ammonia",4.18,"EMW"
"25","EMW.LATR2",2015-03-19,NA,"NItrate/Nitrite",1.35,"EMW"
"25","WTM.IP CNTL1",2015-03-19,NA,"Ammonia",1.63,"WTM"
"25","WTM.IP CNTL1",2015-03-19,NA,"NItrate/Nitrite",0.279,"WTM"
"25","WTM.IP CNTL2",2015-03-19,NA,"Ammonia",0.629,"WTM"
"25","WTM.IP CNTL2",2015-03-19,NA,"NItrate/Nitrite",0.333,"WTM"
"25","WTM.IP CNTL3",2015-03-19,NA,"Ammonia",0.617,"WTM"
"25","WTM.IP CNTL3",2015-03-19,NA,"NItrate/Nitrite",0.19,"WTM"
"25","WTM.IP1",2015-03-19,NA,"Ammonia",4.01,"WTM"
"25","WTM.IP1",2015-03-19,NA,"NItrate/Nitrite",2.2,"WTM"
"25","WTM.IP2",2015-03-19,NA,"Ammonia",4.45,"WTM"
"25","WTM.IP2",2015-03-19,NA,"NItrate/Nitrite",2.21,"WTM"
"25","WTM.LATR CNTL1",2015-03-19,NA,"Ammonia",0.392,"WTM"
"25","WTM.LATR CNTL1",2015-03-19,NA,"NItrate/Nitrite",0.125,"WTM"
"25","WTM.LATR CNTL2",2015-03-19,NA,"Ammonia",0.191,"WTM"
"25","WTM.LATR CNTL2",2015-03-19,NA,"NItrate/Nitrite",0.082,"WTM"
"25","WTM.LATR CNTL3",2015-03-19,NA,"Ammonia",0.218,"WTM"
"25","WTM.LATR CNTL3",2015-03-19,NA,"NItrate/Nitrite",0.0697,"WTM"
"25","WTM.LATR1",2015-03-19,NA,"Ammonia",13.1,"WTM"
"25","WTM.LATR1",2015-03-19,NA,"NItrate/Nitrite",6.07,"WTM"
"25","WTM.LATR2",2015-03-19,NA,"Ammonia",5.18,"WTM"
"25","WTM.LATR2",2015-03-19,NA,"NItrate/Nitrite",2.3,"WTM"
"38","DBG.IP CNTL1",2015-06-16,NA,"Ammonia",1.26,"DBG"
"38","DBG.IP CNTL1",2015-06-16,NA,"NItrate/Nitrite",0.316,"DBG"
"38","DBG.IP2",2015-06-16,NA,"Ammonia",6.05,"DBG"
"38","DBG.IP2",2015-06-16,NA,"NItrate/Nitrite",3.38,"DBG"
"38","DBG.LATR CNTL3",2015-06-16,NA,"Ammonia",0.408,"DBG"
"38","DBG.LATR CNTL3",2015-06-16,NA,"NItrate/Nitrite",0.218,"DBG"
"38","DBG.LATR1",2015-06-16,NA,"Ammonia",9.91,"DBG"
"38","DBG.LATR1",2015-06-16,NA,"NItrate/Nitrite",4.02,"DBG"
"38","EME.LATR2",2015-06-16,NA,"Ammonia",13.9,"EME"
"38","EME.LATR2",2015-06-16,NA,"NItrate/Nitrite",1.9,"EME"
"38","SME.IP1",2015-06-16,NA,"Ammonia",4.65,"SME"
"38","SME.IP1",2015-06-16,NA,"NItrate/Nitrite",2.66,"SME"
"38","SME.IP2",2015-06-16,NA,"Ammonia",8,"SME"
"38","SME.IP2",2015-06-16,NA,"NItrate/Nitrite",3,"SME"
"38","SME.LATR1",2015-06-16,NA,"Ammonia",7.82,"SME"
"38","SME.LATR1",2015-06-16,NA,"NItrate/Nitrite",2.59,"SME"
"38","SME.LATR2",2015-06-16,NA,"Ammonia",19.1,"SME"
"38","SME.LATR2",2015-06-16,NA,"NItrate/Nitrite",1.96,"SME"
"38","SMW.IP1",2015-06-16,NA,"Ammonia",6.98,"SMW"
"38","SMW.IP1",2015-06-16,NA,"NItrate/Nitrite",3.2,"SMW"
"38","SMW.IP2",2015-06-16,NA,"Ammonia",4.92,"SMW"
"38","SMW.IP2",2015-06-16,NA,"NItrate/Nitrite",2.72,"SMW"
"38","SMW.LATR1",2015-06-16,NA,"Ammonia",8.63,"SMW"
